id,created_at,text,no_of_retweets,no_of_favorite
828658979752538112,2017-02-06 17:37:51,As promised @LionsHeadCPT 👊🏼 https://t.co/77P5meyxdG,78,1274
828649925424582656,2017-02-06 17:01:52,"Welcome to the family Temba! 
@NBCricket @NewBalance_SA @tbavuma10 https://t.co/ajczdWAl6n",39,465
828343695565004800,2017-02-05 20:45:01,Coming for you tomorrow 👊🏼🐕😏 https://t.co/8qrAeay2lG,8,141
828314895997366272,2017-02-05 18:50:35,Pack goals 🐶👊🏼 https://t.co/HXNotwMiR2,13,173
827912708423110656,2017-02-04 16:12:26,Frothing to get back 🏄 https://t.co/wqS6OzNKTD,13,260
827486928488525824,2017-02-03 12:00:32,"Ok, send all your questions to @nissanza and we'll be answering them live on periscope, make em fun!… https://t.co/CkKliOhjYG",37,768
827484942267449346,2017-02-03 11:52:38,"Hey guys! Myself and @KagisoRabada25 are going LIVE on @nissanza twitter acc in 10min, shoot them questions for us! 👊🏼",20,382
827136980521713664,2017-02-02 12:49:58,"This is Chobe 🐶 
Welcome to the family buddy 
#bordercollie #newpupintown #pronouncedCho-bee https://t.co/TIhIYBgJqz",12,218
827110295088852992,2017-02-02 11:03:55,"Bring it on! Gana be fun
#askdaleandkagiso 
@nissanza https://t.co/l9uZ11WJAY",12,119
827109951046819840,2017-02-02 11:02:33,"Perfect fit 👌🏼
Thanx, hope to see you guys soon for that signature https://t.co/sgkL5kNnJl",11,148
827074210912673796,2017-02-02 08:40:32,Mishy 😂 https://t.co/khnGNQTZPU,129,600
826815520917839872,2017-02-01 15:32:36,"Oh, and you can wana be @faf1307 too. He's trendy and all that stuff, bats decent too 👊🏼",56,498
826811384038096898,2017-02-01 15:16:10,"Heard that in Cape Town! 😳
#beeeeeeeeeeg",42,350
826810672906383364,2017-02-01 15:13:20,We all should wana be David Miller! 🙌🏼,223,1374
826788682782879745,2017-02-01 13:45:57,"Happy bday old skipper @GraemeSmith49 
Have a great day big guy, smash a steak and ale for me at vasco!",50,532
826526304803684360,2017-01-31 20:23:21,👊🏼 https://t.co/ZbE6HrXos1,3,125
826525831149268993,2017-01-31 20:21:28,"Just read my last tweet
#nailedit 😂",12,207
826449418165612544,2017-01-31 15:17:50,"Said goodbye to the beast today 😭
Thank you @nissanza for this amazing vehicle, the last few mo this have been a ga… https://t.co/MfbhlhDw6R",82,964
824619301365837826,2017-01-26 14:05:36,Federer is a machine 🎾,392,2155
824146990028222464,2017-01-25 06:48:48,"@TrewickVL Thanx a mill, called this morning and the lady, Tina, gave me some great advice. Thanx for the help 🐶",3,23
823946206384717824,2017-01-24 17:30:58,Anyone know where or if there's German Long haired Pointer breeders in South Africa? 🐶 https://t.co/uuIYmCPwRZ,21,334
823887863116861441,2017-01-24 13:39:08,Brothers 🏍 https://t.co/RnTnDZ12IK,18,187
823428843629400064,2017-01-23 07:15:09,"Rad weekend with friends, beautifully filmed by Sadi 🐕 #poochlife @wohza @ Table Mountain Top… https://t.co/hz2qvvlBQv",24,189
823187748261679105,2017-01-22 15:17:07,"You CANT stop him!!! 
#NGIDIPOWER",123,439
823179594765307909,2017-01-22 14:44:43,Ngidi power! 💪🏼,90,333
822823901793284096,2017-01-21 15:11:20,"Sadi was our videographer for the day 🐶 🎥 
@wohza #doggycam nbcricket @oakley @ Table Mountain… https://t.co/9KMKPqAA1B",11,185
822752231086837761,2017-01-21 10:26:32,Trail blazer 🐕 #Sadi https://t.co/lWP2T4pRgM,16,170
822529583807393792,2017-01-20 19:41:49,👊🏼👊🏼👊🏼🔥🔥🔥 https://t.co/olrYFiXBr8,18,207
822522868655411201,2017-01-20 19:15:08,"When I grow up, I wana be David Miller",468,2066
821375605266649088,2017-01-17 15:16:19,👊🏼 Thanx @BobSkinstad https://t.co/1rqwkXISbN,8,140
821323989595385856,2017-01-17 11:51:13,"Ok enough now, back to Cape Town",25,379
821277817551912960,2017-01-17 08:47:44,"Dear Dale,
It might not seem like this now, but you are on your way to greatness.

So don't… https://t.co/QwvDkDQGbU",51,433
821227807040737280,2017-01-17 05:29:01,Coming for you JHB,17,245
820934004127973376,2017-01-16 10:01:33,"I enjoy watching Ben Laughlin bowl. Plenty skill, skiddy pace, always smiling, and he bowls in @NBCricket boots 👍🏼",31,610
819972934282440704,2017-01-13 18:22:36,RT @LionsHeadCPT: Lol. https://t.co/2tPSblPB7A,29,0
819551356625309696,2017-01-12 14:27:24,"Koppe you're also special bud 😉
@jpduminy21",68,515
819550812305141760,2017-01-12 14:25:14,"Stoked for the special man 
@amlahash",204,678
819465988018208768,2017-01-12 08:48:11,"Perfect day for a hike 🌕
#capetown #lionshead https://t.co/gY5v51OvJF",14,184
819463721399488512,2017-01-12 08:39:10,RT @jacqueskallis75: Congrats @amlahash on a massive milestone. Been a pleasure watching you over the years. Wish you all the best in your…,292,0
819284076360335360,2017-01-11 20:45:20,RT @fudgie11: Not many get to toss the coin. Its a massive privilege to be called on to lead my country especially at my home ground @Titan…,98,0
819284009146531840,2017-01-11 20:45:03,RT @faf1307: Thanx @BrettSoulman @SA_Havaianas_SA for sorting us out with some slops for the new year.👌🏼 https://t.co/djCI60fgA7,43,0
819125119872303104,2017-01-11 10:13:41,@SurferBuzz Did they rent them out to all the vaalies for some extra cash? #AirBoardiesAndBoards,2,12
819088561492361216,2017-01-11 07:48:25,"Can't feel my legs.
@SWEAT1000 
@NewBalance_SA",18,223
818766414135881728,2017-01-10 10:28:19,"Tryna sweep my house and listen to @riseagainst 👊🏼

Broomstick = Mic 🎤 
Sweeping = Nothing",31,291
818415195936722944,2017-01-09 11:12:42,Sounds perfect 👌🏼 https://t.co/jtVjMXEHdN,13,145
818414155258597376,2017-01-09 11:08:34,"Wkt falls after a long break...
I like that we take head injuries serious, but that whole episode could have happened a lot faster. Thoughts",41,564
818367073906737153,2017-01-09 08:01:29,RT @wasimakramlive: My Heartfelt condolences to @M_IrfanOfficial who recently lost his father &amp; now his mother. Our prayers are with you at…,378,0
818353986927546369,2017-01-09 07:09:29,"So good to be active again 👌🏼
@SWEAT1000 @NewBalance_SA",20,314
818018398571528192,2017-01-08 08:55:58,RT @NBCricket: Everything is in place - now we wait for the boys to arrive. It's time for Training Day with @OfficialCSA and the Proteas. #…,24,0
818018044496715776,2017-01-08 08:54:34,All kitted out with the latest shoes and gear too. @NewBalance_SA you're too good! 👊🏼 https://t.co/WrkYvbUdww,18,246
817773470742441984,2017-01-07 16:42:43,Nice @lynny50 👊🏼👊🏼👊🏼,23,347
817385325572083712,2017-01-06 15:00:22,RT @Kyle_Abbott87: The Support is overwhelming!  Thank you everyone for the kind words #81,141,0
817088007782207489,2017-01-05 19:18:56,"Yeah, nailed it 👌🏼
#lionshead #capetown https://t.co/OP4dn4S5u4",14,232
816549815815380992,2017-01-04 07:40:21,Sorry guys... will have to make it up to you all! Signed shirt for a broken promise https://t.co/vK4fAAzEmK,22,256
816244554827448320,2017-01-03 11:27:21,On my way 👊🏼 https://t.co/Bbcors6sTc,26,231
816244063703855105,2017-01-03 11:25:24,"Anyone been to renew their drivers today? (Ottery)
Better idea to go in the morning or try this afternoon? 
#avoidtheque",13,215
815977435447644164,2017-01-02 17:45:55,Ahh lekker 😎 https://t.co/XZhugf7xML,23,186
815977037005488128,2017-01-02 17:44:20,Nice to meet you all 👊🏼 https://t.co/q0ttOb9XtD,14,213
815546767202746368,2017-01-01 13:14:36,"Let's all help Simon Harmer as he prepares for Oakley Xover 2017 😂👊🏼
#likethispic #sobersimon… https://t.co/EnrdQePfVo",29,351
815510535873630208,2017-01-01 10:50:37,On his way to golf... Kallis you beauty! https://t.co/8CSC8esHAi,23,259
815500100273315840,2017-01-01 10:09:09,"Pls share this and help find a friend of mines dog 🐶 
Thank you https://t.co/xdDH6Ty3pM",252,530
814873142879514624,2016-12-30 16:37:51,RT @faf1307: Great way to end off 2016 with a win...Good solid test match grind.Looking forward to see what 2017 has for us #ProteaFire #ne…,234,0
814873133740130306,2016-12-30 16:37:49,RT @ABdeVilliers17: What a fantastic performance by the Proteas in the 1st Test! Special performance by @StephenCookSA and all the bowlers…,395,0
814865443823505409,2016-12-30 16:07:15,All grown up with our kids 😉 https://t.co/Wfz9deEkfC,19,231
814063090996248576,2016-12-28 10:59:00,RT @robbie13flair: Another 5fer for @VDP_24 👏🏼👏🏼👏🏼 too skillful,16,0
813787285699366912,2016-12-27 16:43:03,"Shark chillaxing in the waves 😉
Obviously ate way too much over Xmas https://t.co/jddHfoPP7d",33,296
813783018120876033,2016-12-27 16:26:05,"@faf1307 @RoxyDavisSurf @Kyle_Abbott87 @SethHulley 

Nervous bout what?",7,81
813679696948981762,2016-12-27 09:35:31,Abbo!!!!!,36,241
813677468569702400,2016-12-27 09:26:40,"Never gana score like that bro! 
Bowled Vern 👊🏼",51,480
813087047648968704,2016-12-25 18:20:33,"Merry Christmas 🎄 
Hope everyone has had a great day with family and friends 
✌🏼",70,929
812239109112688641,2016-12-23 10:11:08,So epic! https://t.co/8V5Bhu42Ci,14,234
811820552457515008,2016-12-22 06:27:57,😉 https://t.co/PSHAFwBvyQ,12,146
811234457176985600,2016-12-20 15:39:01,"Take me back to Zimbabwe and their monster bass! 🎣 
#bassfishing https://t.co/SiklaQoSac",26,282
811153083438956544,2016-12-20 10:15:40,Umesh bowling heat on a flatty 🔥,743,2743
810871329494798336,2016-12-19 15:36:04,"Lazy mondays have me dreaming of wetting a line, can't wait for my arm to heal 🎣 
@wohza #gopro… https://t.co/1z62lS2tza",20,238
810782705348648960,2016-12-19 09:43:55,Abbo... how's your fishing ski going? 😳 @Kyle_Abbott87 https://t.co/8a45NtM5SH,24,150
809826142517678080,2016-12-16 18:22:52,Happy bday Gavin! 👊🏼 https://t.co/r2khrte786,9,152
809709531341213696,2016-12-16 10:39:30,"Happy bday to my old man! 59 and still as cool as you were in this pic 😎
Love you lots Dad, have… https://t.co/oWLmc1LE7c",31,476
809107009287098369,2016-12-14 18:45:18,👊🏼😎 https://t.co/ZMQeZPlDmH,8,156
809031921644830720,2016-12-14 13:46:55,RT @LewisPugh: I've just undertaken the toughest swim of my life to launch the #Antarctica2020 campaign. Please share our message. https://…,751,0
809024831538810880,2016-12-14 13:18:45,RT @tlhotlho24: It was nice having you Guys at Work #NSA🙇 #LEVELS https://t.co/758cwbgXUM,17,0
809024764333400064,2016-12-14 13:18:29,Thanx for a great day guys 👊🏼 https://t.co/BoD2mXEpcZ,14,149
808882247214518272,2016-12-14 03:52:10,Taught me a thing or two growing up! Tommo set for big things! 👊🏼 https://t.co/yEx2EH8GTB,36,314
808401364384698368,2016-12-12 20:01:19,"Happy bday to my long time friend marlondutoit 
You're a amazing man, one of the best I know. 👊🏼… https://t.co/dOBzwSHFI1",10,264
808327678583570432,2016-12-12 15:08:31,"RT @hitdelete: Accidentally hopped on (a packed) 3rd class carriage to KalkBay. Intimidating then a little boy offers his seat to my gf, am…",23,0
807643268611788800,2016-12-10 17:48:55,Happy bday brother! Hope you well 👊🏼 https://t.co/twbCRcHgPU,51,522
807243509283651584,2016-12-09 15:20:25,"I have no voice
Maybe a stiff neck too
🙈 https://t.co/YjWQWs75t6",17,289
807235714597421056,2016-12-09 14:49:26,Wow! 😳👍🏼👍🏼👍🏼 https://t.co/lg4CYdgG1E,21,252
807194686968516608,2016-12-09 12:06:24,"@leratomalekutu @fudgie11 Over it, sat in traffuck for almost 2 hours! On the couch now, people must stay away! 🙈",5,22
806486677762035712,2016-12-07 13:13:02,"My friend @bromdog783 just dropped his film 'Risky Business' live online, he's a beast!!! 👊🏼Check it out!… https://t.co/3GbFdy7wed",24,305
806480909172084736,2016-12-07 12:50:07,Surf still on boys? Meeting at 4pm ey? 😉 @faf1307 @DavidMillerSA12 @Kyle_Abbott87 https://t.co/jHEo9zTiGL,20,210
806082653917159424,2016-12-06 10:27:35,RT @andrew_S1K: Show you care by contributing to the @SWEAT1000 Toy Drive for those children who will spend Xmas in hospital #SWEAT1000Care…,32,0
806042971305103360,2016-12-06 07:49:54,Anyone know where or if I can have BEATS headphones repaired in Cape Town? Battery won't charge,29,423
805477327404761090,2016-12-04 18:22:14,Didn't you surf muizie today @faf1307 ??? 🙈🏄🐬 https://t.co/Bj9Msbu3FK,21,233
805324355630759937,2016-12-04 08:14:23,"And as I tweet that he gets smoked for 6 🙈
My bad, sorry bud",36,376
805324115729149952,2016-12-04 08:13:26,Like the look of Sisanda Magala. Every time I've seen him bowl he's impressed,32,293
804695744817020928,2016-12-02 14:36:30,Thought it was safer here than muizie boys....?  @SethHulley @faf1307 😳😂 https://t.co/2TeI4NtQ5w,13,159
804694968526848001,2016-12-02 14:33:25,"RT @PaddyUpton1: Generous donations coming in for Vizag Surf School, India! 4 new Firewire boards from @SharethestokeSA and heaps more from…",11,0
803560193820913664,2016-11-29 11:24:14,"@epicurial No worries Allen, thought it made for a funny response 😉",3,21
803234779521044480,2016-11-28 13:51:09,"Happy birthday to the coolest grandfather ever! Love you Oupie! 
#80 #taughtmewell https://t.co/4QXgjEKrv7",29,381
802971010588807168,2016-11-27 20:23:02,"@epicurial Allen, pls tell ur yet to be born dyslexic granddaughter her grandfather is a idiot.
Last 3 tours, we won.
3.
Yes, THREE/THREE 😂",3,34
802786785973694464,2016-11-27 08:10:59,"But well done to the boys! Amazing series, touring Aus is always tough and to win 3 times there is incredible! Enjoy the celebrations!",245,1543
802786142965862400,2016-11-27 08:08:26,"Beaten with the bat 
Beaten with the ball 
Beaten in the field

Well played Australia 😉",657,2843
802527125920092160,2016-11-26 14:59:11,"RT @SurfEmporium: TONIGHT! We support our very own @RoxyDavisSurf  in team ""Sole Surfers"" at the @WavescapeSA 2016 FISH FRY! https://t.co/k…",3,0
801785582099767297,2016-11-24 13:52:33,"Qdk's first trip to the Chobe, couldn't catch a fish so he just posed for my photos 😂
#tbt god… https://t.co/vJ3hMy9Eow",36,302
801718291106582528,2016-11-24 09:25:10,100.,141,776
801715220657963008,2016-11-24 09:12:58,"Ok I'm signing out of my twitter and into @nissanza in 15min
Please forward all your questions to @nissanza with the #DaleTakeOver",9,169
801697809175080960,2016-11-24 08:03:47,Mitch....? 😉 https://t.co/pnkirhep8y,13,181
801697422267269124,2016-11-24 08:02:14,"Get your questions ready and tweet me under @nissanza 
#DaleTakeOver https://t.co/Hk4higV6Uj",7,85
801684928673017857,2016-11-24 07:12:36,Sweet! https://t.co/GemnZHHGU7,76,365
801436238695763968,2016-11-23 14:44:23,"RT @nissanza: Catch renowned cricketer @DaleSteyn62 taking over @nissanza this Thursday at the Pink Ball test match at 11:30am!
#DaleTakeOv…",12,0
801393620280635393,2016-11-23 11:55:02,Get your questions ready... 😉 https://t.co/G7Xv2oQ3Yp,13,173
801392324580429824,2016-11-23 11:49:53,RT @SurfEmporium: Join the global initiative as we support active woman at the Roxy #RUNSUPYOGA event in CPT on 3 Dec. Register at https://…,3,0
801092975107379200,2016-11-22 16:00:23,RT @LewisPugh: Just 1 week after 3 bites by a large puff-adder and Risky is back on his feet! Big thank you to the awesome vet!! 😃 https://…,9,0
800963189970190336,2016-11-22 07:24:40,RT @leratomalekutu: 👌 https://t.co/bot2aqRqDf,9,0
800811809666199552,2016-11-21 21:23:08,Hi Ari 👍🏼 https://t.co/EU1foQrlT3,16,212
800695482850779136,2016-11-21 13:40:53,RT @SA_Havaianas_SA: A lil Monday fun... What color do these Havaianas look to u? #itsthatdressalloveragain https://t.co/YlvTBxRyVZ,16,0
800694930222022656,2016-11-21 13:38:42,RT @ABdeVilliers17: So looking forward to this! Let's celebrate @HeinoKuhn 's amazing career. https://t.co/jPGj77CIoS https://t.co/GrrfrgQo…,202,0
799687829072687104,2016-11-18 18:56:50,"Just so we clear, I'm not blaming the aussies, but I won't let a fantastic series win be tarnished by some lollipop fabrication. 3-0 mission",733,2627
799633681019207680,2016-11-18 15:21:40,"@KylePollard No cheating here bud. Atherton cheated, Faf licked his finger. Gum, sweets, peanuts, doesn't matter. #dontsweetthesmallstuff",37,102
799604941925085184,2016-11-18 13:27:28,"@DHughesy 😂 But jokes aside mate, good to have a laugh! Love the banter",18,88
799604611233419264,2016-11-18 13:26:09,"@DHughesy you right about that... try find Hussey drop catch in Melbourne whilst you there, it's pretty funny too 😉
Ps. We won that game too",39,119
